"subject_id" "activity_type" "variable" "mean" "st_deviation"
20 "STANDING" "tBodyAcc-mean()-Y" -0.0180695049161644 0.022096874530507
24 "STANDING" "tBodyAcc-mean()-Y" -0.0144785340348986 0.0153737571461604
1 "STANDING" "tBodyAcc-mean()-Y" -0.0161375901037736 0.0109082121968311
3 "STANDING" "tBodyAcc-mean()-Y" -0.0143376555065574 0.0217242554332478
5 "STANDING" "tBodyAcc-mean()-Y" -0.00700418554517857 0.045538779051871
6 "STANDING" "tBodyAcc-mean()-Y" -0.0181236327175439 0.0160668730646229
7 "STANDING" "tBodyAcc-mean()-Y" -0.0145740341037736 0.0173429253399
8 "STANDING" "tBodyAcc-mean()-Y" -0.0148113067148148 0.0156161038666355
11 "STANDING" "tBodyAcc-mean()-Y" -0.0171990886595745 0.00899019695297193
14 "STANDING" "tBodyAcc-mean()-Y" -0.01520781344 0.0160853662639505
15 "STANDING" "tBodyAcc-mean()-Y" -0.0183516360396226 0.0169490982693167
16 "STANDING" "tBodyAcc-mean()-Y" -0.0165999672935897 0.0164763693469506
17 "STANDING" "tBodyAcc-mean()-Y" -0.0174120064169231 0.012810520706919
19 "STANDING" "tBodyAcc-mean()-Y" -0.0154244056945205 0.0155444420429954
21 "STANDING" "tBodyAcc-mean()-Y" -0.0167084730205618 0.0153422009418943
22 "STANDING" "tBodyAcc-mean()-Y" -0.0158563207496825 0.0147916360444171
23 "STANDING" "tBodyAcc-mean()-Y" -0.0177475547867647 0.00780919500765408
25 "STANDING" "tBodyAcc-mean()-Y" -0.0163569730274324 0.00785090681823172
26 "STANDING" "tBodyAcc-mean()-Y" -0.0166608306652703 0.0206260613396355
27 "STANDING" "tBodyAcc-mean()-Y" -0.016593236445 0.0119280784595551
28 "STANDING" "tBodyAcc-mean()-Y" -0.0172635124672152 0.0198126580907545
29 "STANDING" "tBodyAcc-mean()-Y" -0.0172605869061538 0.00753805845971345
30 "STANDING" "tBodyAcc-mean()-Y" -0.0170163887813559 0.0245968353850323
2 "LAYING" "tBodyAcc-mean()-Y" -0.0181587397583333 0.00501323968851233
4 "LAYING" "tBodyAcc-mean()-Y" -0.0150031841055556 0.0122745418423241
9 "LAYING" "tBodyAcc-mean()-Y" -0.020526821662 0.0179404967460697
10 "LAYING" "tBodyAcc-mean()-Y" -0.024294484137931 0.0463737418819129
12 "LAYING" "tBodyAcc-mean()-Y" -0.0175203917146667 0.00884538159180038
13 "LAYING" "tBodyAcc-mean()-Y" -0.020440454366129 0.0173192069711054
18 "LAYING" "tBodyAcc-mean()-Y" -0.0173937684615385 0.00215531242775874
20 "LAYING" "tBodyAcc-mean()-Y" -0.0144406281132353 0.0219740260839401
24 "LAYING" "tBodyAcc-mean()-Y" -0.0173555210111111 0.00325760414161726
1 "LAYING" "tBodyAcc-mean()-Y" -0.0405139534294 0.118675802956278
3 "LAYING" "tBodyAcc-mean()-Y" -0.0189556785048387 0.00789862779907117
5 "LAYING" "tBodyAcc-mean()-Y" -0.0183042123269231 0.00578630262489468
6 "LAYING" "tBodyAcc-mean()-Y" -0.0102529170561404 0.0327067871030807
7 "LAYING" "tBodyAcc-mean()-Y" -0.0204411516884615 0.0298668405579687
8 "LAYING" "tBodyAcc-mean()-Y" -0.0212281733881481 0.0255766403720068
11 "LAYING" "tBodyAcc-mean()-Y" -0.0176598052315789 0.00465620445958504
14 "LAYING" "tBodyAcc-mean()-Y" -0.0113424652490196 0.0377988090349667
15 "LAYING" "tBodyAcc-mean()-Y" -0.0166296542054167 0.00755093436000337
16 "LAYING" "tBodyAcc-mean()-Y" -0.0166103510562857 0.0096962203017286
17 "LAYING" "tBodyAcc-mean()-Y" -0.0168462006729577 0.0195484732168225
19 "LAYING" "tBodyAcc-mean()-Y" -0.0171426864421687 0.00644008648747689
21 "LAYING" "tBodyAcc-mean()-Y" -0.0184233048415556 0.00718895028495876
22 "LAYING" "tBodyAcc-mean()-Y" -0.0142629864502778 0.0390362919685834
23 "LAYING" "tBodyAcc-mean()-Y" -0.0216553835833333 0.00978089060529737
25 "LAYING" "tBodyAcc-mean()-Y" -0.0188943663671233 0.299713637817715
26 "LAYING" "tBodyAcc-mean()-Y" -0.0191895728026316 0.00793328338361627
27 "LAYING" "tBodyAcc-mean()-Y" -0.0179867611216216 0.00374715256497497
28 "LAYING" "tBodyAcc-mean()-Y" -0.0167537858225 0.0145588427930042
29 "LAYING" "tBodyAcc-mean()-Y" -0.0171965484202899 0.00313485344848601
30 "LAYING" "tBodyAcc-mean()-Y" -0.0194494098614286 0.00749551879269242
2 "WALKING" "tBodyAcc-mean()-Z" -0.105500357966102 0.0227829297411383
4 "WALKING" "tBodyAcc-mean()-Z" -0.11140306485 0.0272019609411075
9 "WALKING" "tBodyAcc-mean()-Z" -0.110820512307692 0.0288651782238248
10 "WALKING" "tBodyAcc-mean()-Z" -0.109057512132075 0.0354959149586514
12 "WALKING" "tBodyAcc-mean()-Z" -0.10316110632 0.0326099246725594
13 "WALKING" "tBodyAcc-mean()-Z" -0.111431456192982 0.0426270506635247
18 "WALKING" "tBodyAcc-mean()-Z" -0.104218315464286 0.0272135924147747
20 "WALKING" "tBodyAcc-mean()-Z" -0.113539477098039 0.0265099852648845
24 "WALKING" "tBodyAcc-mean()-Z" -0.110595952913793 0.0242928432942703
1 "WALKING" "tBodyAcc-mean()-Z" -0.111148103547368 0.0408369906224344
3 "WALKING" "tBodyAcc-mean()-Z" -0.112674859827586 0.0307349206824554
5 "WALKING" "tBodyAcc-mean()-Z" -0.107741776464286 0.0236815080631802
6 "WALKING" "tBodyAcc-mean()-Z" -0.110303165877193 0.023941909857443
7 "WALKING" "tBodyAcc-mean()-Z" -0.110912234947368 0.0353006020384137
8 "WALKING" "tBodyAcc-mean()-Z" -0.107252090833333 0.0354356408682017
11 "WALKING" "tBodyAcc-mean()-Z" -0.106096304033898 0.0242278630627811
14 "WALKING" "tBodyAcc-mean()-Z" -0.106756369135593 0.0324306131405731
15 "WALKING" "tBodyAcc-mean()-Z" -0.107621819518519 0.0256817424914621
16 "WALKING" "tBodyAcc-mean()-Z" -0.108804049803922 0.0360457941933333
17 "WALKING" "tBodyAcc-mean()-Z" -0.109792122032787 0.0267611633134035
19 "WALKING" "tBodyAcc-mean()-Z" -0.122736673192308 0.0444864559799776
21 "WALKING" "tBodyAcc-mean()-Z" -0.104319332403846 0.0185986766492695
22 "WALKING" "tBodyAcc-mean()-Z" -0.107112510934783 0.0299450733956484
23 "WALKING" "tBodyAcc-mean()-Z" -0.113382994084746 0.0445082163091947
25 "WALKING" "tBodyAcc-mean()-Z" -0.108737636297297 0.0324261321452986
26 "WALKING" "tBodyAcc-mean()-Z" -0.108927011474576 0.025206138547759
27 "WALKING" "tBodyAcc-mean()-Z" -0.112822289263158 0.0274492122404818
28 "WALKING" "tBodyAcc-mean()-Z" -0.103714705396296 0.033452536460679
29 "WALKING" "tBodyAcc-mean()-Z" -0.106632427301887 0.0371650361925775
30 "WALKING" "tBodyAcc-mean()-Z" -0.0986247068969231 0.0314150750643463
2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.152513899520833 0.0847606499262204
4 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.114219455519231 0.0428883826426058
9 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.125219003959184 0.0487167362222547
10 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.118180420834043 0.0672774105775263
12 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.107339730115385 0.0276259243796343
13 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.125767265890909 0.0462195605520271
18 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.112655891327586 0.0509944176182762
20 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.121023947784314 0.0501621572748028
24 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.114248610966102 0.0373430393036343
1 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.0973020020943396 0.0344558573360302
3 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.110064863437288 0.0467390604240753
5 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.107471453914894 0.0317955723197177
6 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.122082438784314 0.042472955096792
7 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.143769688803922 0.081847785654007
8 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.11512211995122 0.0522917255629391
11 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.106797216481481 0.0336258381287316
14 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.112279688983333 0.0678525432519856
15 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.116952464895833 0.0439870757837358
16 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.124074517745098 0.0547482601941782
17 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.121290442104167 0.04545854736464
19 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.151054607725 0.094252787854965
21 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.125414265340426 0.0396129284752354
22 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.117550861738095 0.0533471831266335
23 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.126890616782353 0.0594005708817663
25 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.126210440292308 0.0884385461737986
26 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.121943461236364 0.040315118651096
27 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.123530438196078 0.0437876035390335
28 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.121514025692157 0.0629071370198837
29 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.118000587840816 0.0620790287638503
30 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.124697493775385 0.0938154650739993
2 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.116812942382979 0.0377180556906192
4 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.1067775246 0.0409103298675491
9 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0910278793952381 0.0721022305156779
10 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.110848597247368 0.0643700282415412
12 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.10955593226087 0.0369241323044537
13 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.101993941531915 0.0573167007394916
18 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.1033908092 0.0386638922386227
20 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.104602925937778 0.04184515853562
24 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.104818820272727 0.0293407327998913
1 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107566190908163 0.0569332274766585
3 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.116139842908163 0.0529204020973188
5 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.100319930659574 0.037399531066294
6 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107209356208333 0.0434352376830864
7 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.096938308587234 0.0367011271402464
8 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107598135394737 0.050915380415126
11 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.111070149978261 0.0508935407748512
14 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0928330165533333 0.0659798903165924
15 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.110526066428571 0.0431702507548437
16 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.119873705148936 0.0420204919534507
17 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0892432745173913 0.0595833247112008
19 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.133695240660974 0.0641399511879527
21 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.09816866218 0.0437677795373422
22 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.1074157796 0.0436380008274663
23 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0988123712574074 0.0516048318741795
25 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107192376965517 0.0393243337412861
26 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.1064396194 0.0318933975424616
27 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.112837694688636 0.0375855993300577
28 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.10858897408913 0.0456940620138033
29 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0981339984895833 0.0681970726288426
30 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0999781422322581 0.0647552388002081
2 "SITTING" "tBodyAcc-mean()-Z" -0.109218272456522 0.0402880523982367
4 "SITTING" "tBodyAcc-mean()-Z" -0.10587459588 0.0348168991297719
9 "SITTING" "tBodyAcc-mean()-Z" -0.07537846886 0.107422995732786
10 "SITTING" "tBodyAcc-mean()-Z" -0.104253238796296 0.0172461698328233
12 "SITTING" "tBodyAcc-mean()-Z" -0.106307228960784 0.0231326947198127
13 "SITTING" "tBodyAcc-mean()-Z" -0.0972465110836735 0.0650543882781606
18 "SITTING" "tBodyAcc-mean()-Z" -0.111904775824561 0.0154245059030608
20 "SITTING" "tBodyAcc-mean()-Z" -0.108369634515152 0.0490033089801962
24 "SITTING" "tBodyAcc-mean()-Z" -0.103041061426471 0.0178886833452591
1 "SITTING" "tBodyAcc-mean()-Z" -0.104544182255319 0.042159411754971
3 "SITTING" "tBodyAcc-mean()-Z" -0.0983579203269231 0.0655456754627543
5 "SITTING" "tBodyAcc-mean()-Z" -0.108540300265909 0.0347657870270284
6 "SITTING" "tBodyAcc-mean()-Z" -0.110127728709091 0.0314743844557044
7 "SITTING" "tBodyAcc-mean()-Z" -0.122464597625 0.0941410543645539
8 "SITTING" "tBodyAcc-mean()-Z" -0.104461049130435 0.0377389158507415
11 "SITTING" "tBodyAcc-mean()-Z" -0.112840218339623 0.0238626514511372
14 "SITTING" "tBodyAcc-mean()-Z" -0.100401490425926 0.0572859694884166
15 "SITTING" "tBodyAcc-mean()-Z" -0.11366125320339 0.0301940892415555
16 "SITTING" "tBodyAcc-mean()-Z" -0.0891404038405797 0.0631527532660168
17 "SITTING" "tBodyAcc-mean()-Z" -0.11362408509375 0.020419017695349
19 "SITTING" "tBodyAcc-mean()-Z" -0.10870765430137 0.0267505159844804
21 "SITTING" "tBodyAcc-mean()-Z" -0.112057887741176 0.0311300360833282
22 "SITTING" "tBodyAcc-mean()-Z" -0.105827369516129 0.0595055418317224
23 "SITTING" "tBodyAcc-mean()-Z" -0.103808679294118 0.0590771895952273
25 "SITTING" "tBodyAcc-mean()-Z" -0.109160440476923 0.0239036012417804
26 "SITTING" "tBodyAcc-mean()-Z" -0.0974448692333333 0.0583134323292828
27 "SITTING" "tBodyAcc-mean()-Z" -0.105521912588571 0.0262227785176678
28 "SITTING" "tBodyAcc-mean()-Z" -0.111517939555556 0.0313560812864632
29 "SITTING" "tBodyAcc-mean()-Z" -0.1104118192 0.0173031472589041
30 "SITTING" "tBodyAcc-mean()-Z" -0.099515446133871 0.0440532993190292
2 "STANDING" "tBodyAcc-mean()-Z" -0.105908536055556 0.0291750344359659
4 "STANDING" "tBodyAcc-mean()-Z" -0.0961574905535714 0.0922205240423542
9 "STANDING" "tBodyAcc-mean()-Z" -0.0952747481333333 0.0474858114283789
10 "STANDING" "tBodyAcc-mean()-Z" -0.107964083931818 0.0267249762905225
12 "STANDING" "tBodyAcc-mean()-Z" -0.105526999754098 0.03418925594975
13 "STANDING" "tBodyAcc-mean()-Z" -0.112124137754386 0.0121223977122442
18 "STANDING" "tBodyAcc-mean()-Z" -0.108453355945205 0.0101332908529048
20 "STANDING" "tBodyAcc-mean()-Z" -0.100402759931507 0.041127446929979
24 "STANDING" "tBodyAcc-mean()-Z" -0.108222553855072 0.0387283723464278
1 "STANDING" "tBodyAcc-mean()-Z" -0.110601817735849 0.0131675870576672
3 "STANDING" "tBodyAcc-mean()-Z" -0.101621722633148 0.0484664055780854
5 "STANDING" "tBodyAcc-mean()-Z" -0.102171095696429 0.0674110352731008
6 "STANDING" "tBodyAcc-mean()-Z" -0.112172831947368 0.0400345490862676
7 "STANDING" "tBodyAcc-mean()-Z" -0.0997778303207547 0.0461371092847514
8 "STANDING" "tBodyAcc-mean()-Z" -0.106114996837037 0.0696382841197413
11 "STANDING" "tBodyAcc-mean()-Z" -0.108686630425532 0.00488216349457365
14 "STANDING" "tBodyAcc-mean()-Z" -0.103817701790667 0.042551946291078
15 "STANDING" "tBodyAcc-mean()-Z" -0.105910832679245 0.0290473637050153
16 "STANDING" "tBodyAcc-mean()-Z" -0.103657729076923 0.0396787966489237
17 "STANDING" "tBodyAcc-mean()-Z" -0.111432145565 0.0187914172315947
19 "STANDING" "tBodyAcc-mean()-Z" -0.10904190460274 0.0302612637242018
21 "STANDING" "tBodyAcc-mean()-Z" -0.110417855808989 0.0290226315440971
22 "STANDING" "tBodyAcc-mean()-Z" -0.104967423820635 0.0275172222274338
23 "STANDING" "tBodyAcc-mean()-Z" -0.1105970177575 0.0346873009000209
25 "STANDING" "tBodyAcc-mean()-Z" -0.107352957594595 0.0250482181638359
26 "STANDING" "tBodyAcc-mean()-Z" -0.110237796416216 0.0245212594757606
27 "STANDING" "tBodyAcc-mean()-Z" -0.107835818025 0.0282273139923238
28 "STANDING" "tBodyAcc-mean()-Z" -0.106579385202532 0.0275873843947773
29 "STANDING" "tBodyAcc-mean()-Z" -0.108659067476923 0.0109737937341702
30 "STANDING" "tBodyAcc-mean()-Z" -0.108756209835593 0.0389801271339326
2 "LAYING" "tBodyAcc-mean()-Z" -0.107245610416667 0.00955473292422547
4 "LAYING" "tBodyAcc-mean()-Z" -0.110688150314815 0.0201548126205009
9 "LAYING" "tBodyAcc-mean()-Z" -0.10754972144 0.0147333091141512
10 "LAYING" "tBodyAcc-mean()-Z" -0.117168642362069 0.0622357958936602
12 "LAYING" "tBodyAcc-mean()-Z" -0.108160125666667 0.0322004774877535
13 "LAYING" "tBodyAcc-mean()-Z" -0.104331864532258 0.022738033801328
18 "LAYING" "tBodyAcc-mean()-Z" -0.107698927907692 0.00394235261696705
20 "LAYING" "tBodyAcc-mean()-Z" -0.104274322538235 0.0248155561353485
24 "LAYING" "tBodyAcc-mean()-Z" -0.107236237236111 0.0127362262625331
1 "LAYING" "tBodyAcc-mean()-Z" -0.11320355358 0.174047090123104
3 "LAYING" "tBodyAcc-mean()-Z" -0.101300477506452 0.0211351454931467
5 "LAYING" "tBodyAcc-mean()-Z" -0.107937603673077 0.013995711434182
6 "LAYING" "tBodyAcc-mean()-Z" -0.133119570368421 0.0467217322530643
7 "LAYING" "tBodyAcc-mean()-Z" -0.101361036576923 0.0273820839301544
8 "LAYING" "tBodyAcc-mean()-Z" -0.102245365611111 0.0456740513358991
11 "LAYING" "tBodyAcc-mean()-Z" -0.108786578070175 0.00856308206641286
14 "LAYING" "tBodyAcc-mean()-Z" -0.0868333315509804 0.110834717051985
15 "LAYING" "tBodyAcc-mean()-Z" -0.118530240291667 0.0407549611217737
16 "LAYING" "tBodyAcc-mean()-Z" -0.107310493242857 0.0125211769088407
17 "LAYING" "tBodyAcc-mean()-Z" -0.107006279704225 0.0233151357032447
19 "LAYING" "tBodyAcc-mean()-Z" -0.10898146186747 0.00720839573757165
21 "LAYING" "tBodyAcc-mean()-Z" -0.103253832233333 0.0293126932403445
22 "LAYING" "tBodyAcc-mean()-Z" -0.110800924652778 0.0291461522336055
23 "LAYING" "tBodyAcc-mean()-Z" -0.104256776291667 0.0119607392623643
25 "LAYING" "tBodyAcc-mean()-Z" -0.100428830260274 0.342918494664777
26 "LAYING" "tBodyAcc-mean()-Z" -0.105002540289474 0.0107937077243496
27 "LAYING" "tBodyAcc-mean()-Z" -0.107699732837838 0.00651547407584645
28 "LAYING" "tBodyAcc-mean()-Z" -0.1083448529625 0.0130383990492017
29 "LAYING" "tBodyAcc-mean()-Z" -0.109462068173913 0.0090072904766699
30 "LAYING" "tBodyAcc-mean()-Z" -0.1036581505 0.0137066174574252
2 "WALKING" "tBodyAcc-std()-X" -0.423642838474576 0.0526930914770698
4 "WALKING" "tBodyAcc-std()-X" -0.440829971333333 0.0452027040937335
9 "WALKING" "tBodyAcc-std()-X" -0.238353562692308 0.0910378594138694
10 "WALKING" "tBodyAcc-std()-X" -0.178709734396226 0.103416442561991
12 "WALKING" "tBodyAcc-std()-X" -0.128898533096 0.0872759090918111
13 "WALKING" "tBodyAcc-std()-X" -0.346980394210526 0.0670630023459018
18 "WALKING" "tBodyAcc-std()-X" -0.37600552125 0.0515549798210614
20 "WALKING" "tBodyAcc-std()-X" -0.208342792019608 0.0956881155075602
24 "WALKING" "tBodyAcc-std()-X" -0.47076236637931 0.0497896319051686
1 "WALKING" "tBodyAcc-std()-X" -0.283740258842105 0.067978132739783
3 "WALKING" "tBodyAcc-std()-X" -0.360356726034483 0.081848000636302
5 "WALKING" "tBodyAcc-std()-X" -0.294098534232143 0.142228495741582
6 "WALKING" "tBodyAcc-std()-X" -0.296538717368421 0.0659049131850276
7 "WALKING" "tBodyAcc-std()-X" -0.327243240701754 0.0960557916987379
8 "WALKING" "tBodyAcc-std()-X" -0.173605736002083 0.0893149606783518
11 "WALKING" "tBodyAcc-std()-X" -0.422842071864407 0.0665232491945296
14 "WALKING" "tBodyAcc-std()-X" -0.402639098135593 0.0623851540766179
15 "WALKING" "tBodyAcc-std()-X" -0.327961801111111 0.0897980100889306
16 "WALKING" "tBodyAcc-std()-X" -0.404692523921569 0.0512837976731282
17 "WALKING" "tBodyAcc-std()-X" -0.31950017295082 0.0627938926492014
19 "WALKING" "tBodyAcc-std()-X" -0.0489049407963462 0.110562815778323
21 "WALKING" "tBodyAcc-std()-X" -0.297814843538462 0.0937362054995529
22 "WALKING" "tBodyAcc-std()-X" -0.00865921919565217 0.0569256739828474
23 "WALKING" "tBodyAcc-std()-X" -0.313521773389831 0.0697607578637073
25 "WALKING" "tBodyAcc-std()-X" -0.596007443513514 0.0447234525652141
26 "WALKING" "tBodyAcc-std()-X" -0.340185527559322 0.103585912262141
27 "WALKING" "tBodyAcc-std()-X" -0.348475560526316 0.0469384798422412
28 "WALKING" "tBodyAcc-std()-X" -0.293003522222222 0.0909907953124603
29 "WALKING" "tBodyAcc-std()-X" -0.174337940226415 0.0584137848007896
30 "WALKING" "tBodyAcc-std()-X" -0.346394275230769 0.0730848027805889
2 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.304376406458333 0.0815509182224512
4 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.204933042903846 0.0751013575959392
9 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.36144437755102 0.104874933180813
10 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.161591924234043 0.096905811601093
12 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.290149192307692 0.0616218748455592
13 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.296284597454545 0.0750796507537126
18 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.380168286724138 0.0371843088055197
20 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.116088676011765 0.105523673604083
24 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.344399351355932 0.0359405584322128
1 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.35470802509434 0.0535479656604657
3 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.313123437627119 0.0872302724546861
5 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.0457237779851064 0.0837541113158749
6 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.0501350188513725 0.0501491085551946
7 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.29487297445098 0.0804003935139821
8 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.171712174634146 0.068574465465678
11 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.238802959018519 0.0518969022198972
14 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.309396717592593 0.0653911688986228
15 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.0260971840270833 0.0627174721876826
16 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.397083831568627 0.0480310184281802
17 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.062952754100625 0.0821790377904302
19 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.1287420952375 0.0851615487015809
21 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.240808282276596 0.0723258172135942
22 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" 0.0835738640921429 0.065759902420665
23 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.243887818513725 0.098272456814342
25 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.459775646153846 0.0607522162422172
26 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.169006952418182 0.0585760092106651
27 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.295439547254902 0.0527172173989767
28 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.242062430294118 0.0646496160880811
29 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.0867715569693878 0.0711140060583942
30 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.350504475230769 0.0978137310082657
2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0463666814446808 0.126323626387262
4 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0111935496222222 0.165885167635715
9 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.213392270547619 0.0955886754076755
10 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.295733547631579 0.0812286994494842
12 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0424084916086956 0.135719870240496
13 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.0681563626617021 0.161069395804358
18 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.302634565090909 0.0763564748374554
20 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0745098785288889 0.119093166855218
24 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.08273248054 0.0719452594438428
1 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0300353383483878 0.0932064414062365
3 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.0574100475102041 0.158551678507532
